readingDtUtz,valuePsi,celsius,fahrenheit
2021-12-19T09:57:11,816,-5.03,22.946
2021-12-20T04:24:28,936,-10.76,12.632
2021-12-20T07:26:56,912,-11.16,11.912
2021-12-20T13:24:52,952,-2.63,27.266
2021-12-20T14:35:59,984,-2.63,27.266
2021-12-21T04:27:29,968,-3.53,25.646
2021-12-21T13:42:00,224,5.42,41.756
2021-12-21T14:15:11,944,5.42,41.756
2021-12-22T04:09:01,1080,3.51,38.318
2022-01-03T09:38:33,1040,-8.06,17.491999999999997
2022-01-04T01:15:07,1112,-12.3,9.86
2022-01-04T01:39:38,1096,-12.3,9.86
2022-01-04T10:49:12,1304,-13.4,7.879999999999999
2022-01-04T11:29:36,1336,-13.4,7.879999999999999
2022-01-05T10:33:36,1192,-0.1999999999999999,31.64
2022-01-05T11:55:50,1272,-0.1999999999999999,31.64
2022-01-06T10:21:47,1384,1.52,34.736
2022-01-06T10:30:53,1176,1.52,34.736
2022-01-08T04:36:10,232,-11.05,12.11
2022-01-10T04:30:36,1208,0.32,32.576
2022-01-11T11:54:51,112,-20.89,-5.602000000000004
2022-01-12T06:16:11,1624,-15.09,4.838000000000001
2022-01-12T13:26:15,1544,1.27,34.286
2022-01-13T09:00:22,240,2.0,35.6
2022-01-13T09:22:34,1720,2.0,35.6
2022-01-13T10:18:40,232,2.0,35.6
2022-01-13T10:19:56,1560,2.0,35.6
2022-01-13T10:21:04,1424,2.0,35.6
2022-01-13T10:22:43,1480,2.0,35.6
2022-01-13T12:19:17,1552,2.0,35.6
2022-01-13T12:40:44,1608,2.0,35.6
2022-01-13T13:52:06,1656,7.689999999999999,45.842
2022-01-13T13:59:40,1696,7.689999999999999,45.842
2022-01-13T14:03:24,1640,7.689999999999999,45.842
2022-01-13T16:10:17,1800,7.689999999999999,45.842
2022-01-13T16:37:17,216,7.689999999999999,45.842
2022-01-13T16:58:56,1784,7.689999999999999,45.842
2022-01-14T12:14:19,488,-1.41,29.462
2022-01-15T13:34:41,760,-18.14,-0.652000000000001
2022-01-16T10:16:22,792,-18.83,-1.8939999999999984
