readingDtUtz,valuePsi,celsius,fahrenheit
2021-12-19T11:10:45,544,-5.02,22.964
2021-12-19T11:11:54,512,-5.02,22.964
2021-12-19T22:47:52,600,-8.09,17.438000000000002
2021-12-20T01:09:51,600,-10.87,12.434
2021-12-20T01:11:03,560,-10.87,12.434
2021-12-20T05:15:24,632,-10.87,12.434
2021-12-20T07:50:41,640,-11.05,12.11
2021-12-20T08:40:50,632,-11.05,12.11
2021-12-20T08:46:09,592,-11.05,12.11
2021-12-20T09:15:38,592,-11.05,12.11
2021-12-20T09:18:54,552,-11.05,12.11
2021-12-20T09:23:21,536,-11.05,12.11
2021-12-20T10:00:26,552,-11.05,12.11
2021-12-20T13:16:16,576,-2.6,27.32
2021-12-20T14:17:25,560,-2.6,27.32
2021-12-20T14:18:42,528,-2.6,27.32
2021-12-20T15:00:14,536,-2.6,27.32
2021-12-20T15:01:16,504,-2.6,27.32
2021-12-20T15:15:25,504,-2.6,27.32
2021-12-20T16:10:39,512,-2.6,27.32
2021-12-20T19:28:00,544,-4.0600000000000005,24.692
2021-12-21T04:46:13,568,-4.71,23.522
2021-12-21T06:50:10,552,-4.71,23.522
2021-12-21T07:54:34,576,-3.08,26.456
2021-12-21T08:19:02,560,-3.08,26.456
2021-12-21T09:14:09,584,-3.08,26.456
2021-12-21T11:25:50,584,-3.08,26.456
2021-12-21T12:30:08,552,-3.08,26.456
2021-12-21T12:33:09,520,-3.08,26.456
2021-12-21T12:34:13,528,-3.08,26.456
2021-12-21T14:45:55,544,5.03,41.054
2021-12-21T15:05:38,504,5.03,41.054
2021-12-21T19:16:01,536,0.49,32.882
2021-12-22T10:09:08,584,2.85,37.13
2021-12-22T10:14:05,568,2.85,37.13
2021-12-22T10:15:06,560,2.85,37.13
2021-12-23T11:19:48,624,-6.84,19.688
2021-12-23T12:48:27,672,-6.84,19.688
2021-12-24T06:03:34,664,-6.82,19.724
2021-12-24T07:49:26,592,-6.81,19.742
2021-12-24T07:51:31,560,-6.81,19.742
2021-12-24T09:15:07,576,-6.81,19.742
2021-12-24T09:18:34,552,-6.81,19.742
2021-12-24T12:50:45,568,-6.81,19.742
2021-12-25T08:03:23,576,-0.02,31.964
2021-12-26T07:40:16,544,-0.78,30.596
2021-12-27T12:46:56,568,-5.21,22.622
2021-12-27T12:50:13,528,-5.21,22.622
2021-12-28T09:11:47,536,0.24,32.432
2021-12-28T12:39:03,520,0.24,32.432
2021-12-29T10:17:55,504,2.85,37.13
2021-12-29T12:44:24,496,2.85,37.13
2021-12-30T12:32:59,488,3.48,38.264
2021-12-31T07:17:29,480,6.3,43.34
2021-12-31T07:19:35,464,6.3,43.34
2021-12-31T07:23:30,536,6.3,43.34
2021-12-31T07:24:59,432,6.3,43.34
2021-12-31T07:26:06,424,6.3,43.34
2021-12-31T07:29:26,416,6.3,43.34
2021-12-31T07:31:26,408,6.3,43.34
2021-12-31T12:27:16,448,6.3,43.34
2022-01-01T07:50:48,448,7.56,45.608
2022-01-01T07:50:48,448,7.56,45.608
2022-01-01T12:38:33,440,7.56,45.608
2022-01-01T12:38:33,440,7.56,45.608
2022-01-02T07:54:18,448,6.31,43.358
2022-01-03T07:54:06,576,-8.43,16.826
2022-01-03T07:55:42,544,-8.43,16.826
2022-01-03T09:59:12,568,-8.43,16.826
2022-01-03T10:02:51,536,-8.43,16.826
2022-01-03T13:09:42,576,-7.95,17.689999999999998
