readingDtUtz,valuePsi,celsius,fahrenheit
2021-08-27T12:56:43,744,23.41,74.138
2021-08-27T12:57:14,672,23.41,74.138
2021-08-27T13:00:13,664,23.41,74.138
2021-08-27T13:00:44,632,23.41,74.138
2021-08-27T13:04:31,664,23.41,74.138
2021-08-27T13:04:51,664,23.41,74.138
2021-08-27T13:15:25,648,23.41,74.138
2021-08-27T13:15:56,616,23.41,74.138
2021-08-27T13:43:25,640,23.41,74.138
2021-08-27T13:43:56,632,23.41,74.138
2021-08-27T14:32:20,664,33.33,91.994
2021-08-27T14:32:51,656,33.33,91.994
2021-08-27T14:51:33,672,33.33,91.994
2021-08-27T15:30:24,688,33.33,91.994
2021-08-27T15:30:55,656,33.33,91.994
2021-08-27T16:13:14,712,33.33,91.994
2021-08-27T16:13:46,664,33.33,91.994
2021-08-27T16:16:24,672,33.33,91.994
2021-08-27T16:48:54,664,33.33,91.994
2021-08-27T16:49:26,616,33.33,91.994
2021-08-27T18:13:54,664,33.33,91.994
2021-08-27T20:00:37,528,35.6,96.08
2021-08-27T20:01:08,584,35.6,96.08
2021-08-28T10:22:18,664,25.6,78.08000000000001
2021-08-28T10:22:49,624,25.6,78.08000000000001
2021-08-28T13:33:01,776,25.6,78.08000000000001
2021-08-28T13:33:32,656,25.6,78.08000000000001
2021-08-28T13:40:38,728,25.6,78.08000000000001
2021-08-28T13:41:09,696,25.6,78.08000000000001
2021-08-28T13:41:40,664,25.6,78.08000000000001
2021-08-28T13:42:11,648,25.6,78.08000000000001
2021-08-28T13:51:09,720,25.6,78.08000000000001
2021-08-28T13:51:40,648,25.6,78.08000000000001
2021-08-28T13:52:16,792,25.6,78.08000000000001
2021-08-28T13:52:47,656,25.6,78.08000000000001
2021-08-28T14:04:43,824,37.02,98.636
2021-08-28T14:05:14,688,37.02,98.636
2021-08-29T01:09:59,736,35.48,95.864
2021-08-29T01:10:30,704,35.48,95.864
2021-08-29T08:46:36,752,25.65,78.17
2021-08-29T08:47:07,728,25.65,78.17
2021-08-29T10:41:48,736,25.65,78.17
2021-08-29T10:42:18,744,25.65,78.17
2021-08-29T11:16:07,728,25.65,78.17
2021-08-29T11:16:38,696,25.65,78.17
2021-08-29T12:03:40,752,25.65,78.17
2021-08-29T12:04:11,712,25.65,78.17
2021-08-29T12:04:48,696,25.65,78.17
2021-08-29T12:05:19,688,25.65,78.17
2021-08-29T12:05:50,720,25.65,78.17
2021-08-29T12:06:21,696,25.65,78.17
2021-08-29T15:57:22,752,34.57,94.226
2021-08-29T20:23:25,736,29.58,85.244
2021-08-29T20:23:56,752,29.58,85.244
2021-08-29T20:24:39,768,29.58,85.244
2021-08-29T20:25:10,752,29.58,85.244
2021-08-30T07:55:46,752,22.32,72.176
2021-08-30T07:56:17,704,22.32,72.176
2021-08-30T08:15:15,736,19.2,66.56
2021-08-30T08:15:46,728,19.2,66.56
2021-08-30T09:03:07,736,19.2,66.56
2021-08-30T09:03:39,728,19.2,66.56
2021-08-30T09:25:27,720,19.2,66.56
2021-08-30T09:25:58,696,19.2,66.56
2021-08-30T09:48:50,712,19.2,66.56
2021-08-30T09:49:21,704,19.2,66.56
2021-08-30T10:12:42,712,19.2,66.56
2021-08-30T10:13:13,696,19.2,66.56
2021-08-30T10:44:17,704,19.2,66.56
2021-08-30T10:44:48,680,19.2,66.56
2021-08-30T11:46:55,728,19.2,66.56
2021-08-30T11:47:27,688,19.2,66.56
2021-08-30T11:48:06,704,19.2,66.56
2021-08-30T11:48:37,680,19.2,66.56
2021-08-30T11:51:39,704,19.2,66.56
2021-08-30T11:52:10,672,19.2,66.56
2021-08-30T11:53:14,672,19.2,66.56
2021-08-30T11:53:44,664,19.2,66.56
2021-08-30T11:54:42,648,19.2,66.56
2021-08-30T11:55:13,696,19.2,66.56
2021-08-30T11:56:08,680,19.2,66.56
2021-08-30T11:56:39,664,19.2,66.56
2021-08-30T11:57:41,720,19.2,66.56
2021-08-30T11:58:16,720,19.2,66.56
2021-08-30T11:58:47,664,19.2,66.56
2021-08-30T11:59:20,752,19.2,66.56
2021-08-30T11:59:51,744,19.2,66.56
2021-08-30T12:00:55,776,19.2,66.56
2021-08-30T12:01:39,752,19.2,66.56
2021-08-30T12:02:10,784,19.2,66.56
2021-08-30T12:02:41,928,19.2,66.56
2021-08-30T12:03:12,736,19.2,66.56
2021-08-30T13:04:21,808,19.2,66.56
2021-08-30T13:04:52,752,19.2,66.56
2021-08-30T13:30:30,776,19.2,66.56
2021-08-30T13:31:01,808,19.2,66.56
2021-08-30T13:40:25,872,19.2,66.56
2021-08-30T13:40:56,720,19.2,66.56
2021-08-30T13:56:53,704,19.2,66.56
2021-08-30T13:57:24,688,19.2,66.56
2021-08-30T14:06:50,768,27.2,80.96000000000001
2021-08-30T14:07:20,792,27.2,80.96000000000001
2021-08-30T14:25:20,800,27.2,80.96000000000001
2021-08-30T14:25:51,744,27.2,80.96000000000001
2021-08-30T14:28:10,720,27.2,80.96000000000001
2021-08-30T14:28:42,728,27.2,80.96000000000001
2021-08-30T14:43:04,808,27.2,80.96000000000001
2021-08-30T14:43:35,816,27.2,80.96000000000001
2021-08-30T14:52:24,832,27.2,80.96000000000001
2021-08-30T14:52:56,784,27.2,80.96000000000001
2021-08-30T15:59:07,856,27.2,80.96000000000001
2021-08-30T15:59:38,832,27.2,80.96000000000001
2021-08-30T16:04:08,800,27.2,80.96000000000001
2021-08-30T16:04:38,888,27.2,80.96000000000001
2021-08-30T16:16:13,912,27.2,80.96000000000001
2021-08-30T16:16:44,864,27.2,80.96000000000001
2021-08-30T16:49:40,864,27.2,80.96000000000001
2021-08-30T16:50:11,792,27.2,80.96000000000001
2021-08-30T20:20:16,880,26.09,78.962
2021-08-30T20:20:46,856,26.09,78.962
2021-08-31T03:33:31,880,21.82,71.27600000000001
2021-08-31T09:47:46,920,19.22,66.596
2021-08-31T09:48:19,912,19.22,66.596
2021-08-31T09:59:10,872,19.22,66.596
2021-08-31T09:59:41,840,19.22,66.596
2021-08-31T10:06:25,864,19.22,66.596
2021-08-31T10:06:56,912,19.22,66.596
2021-08-31T11:04:16,864,19.22,66.596
2021-08-31T11:04:47,880,19.22,66.596
2021-08-31T11:40:00,912,19.22,66.596
2021-08-31T11:40:31,896,19.22,66.596
2021-08-31T11:50:19,872,19.22,66.596
2021-08-31T11:50:50,848,19.22,66.596
2021-08-31T12:46:22,888,19.22,66.596
