readingDtUtz,valuePsi,celsius,fahrenheit
2021-09-07 14:04:08,336,30.42,86.756
2021-09-07 14:24:41,336,30.42,86.756
2021-09-07 14:35:22,328,30.42,86.756
2021-09-07 14:42:59,336,30.42,86.756
2021-09-07 14:44:07,336,30.42,86.756
2021-09-07 14:45:04,312,30.42,86.756
2021-09-07 14:46:28,344,30.42,86.756
2021-09-07 15:04:31,344,30.42,86.756
2021-09-07 16:05:47,344,30.42,86.756
2021-09-07 20:21:12,376,24.4,75.92
2021-09-07 20:36:17,336,24.4,75.92
2021-09-07 22:56:45,344,24.4,75.92
2021-09-08 05:18:39,376,18.84,65.912
2021-09-08 05:20:02,392,18.84,65.912
2021-09-08 05:22:16,400,18.84,65.912
2021-09-08 06:34:00,408,18.84,65.912
2021-09-08 06:40:06,408,18.84,65.912
2021-09-08 08:01:49,408,14.93,58.874
2021-09-08 09:02:40,392,14.93,58.874
2021-09-08 09:41:44,368,14.93,58.874
2021-09-08 09:52:53,368,14.93,58.874
2021-09-08 10:11:33,408,14.93,58.874
2021-09-08 12:20:49,424,14.93,58.874
2021-09-08 12:44:57,424,14.93,58.874
2021-09-08 13:45:23,392,14.93,58.874
2021-09-08 15:07:22,472,25.81,78.458
2021-09-08 15:23:42,384,25.81,78.458
2021-09-08 15:53:19,368,25.81,78.458
2021-09-08 16:12:20,376,25.81,78.458
2021-09-08 16:14:08,368,25.81,78.458
2021-09-08 17:33:10,320,25.81,78.458
2021-09-09 04:59:12,376,17.0,62.6
2021-09-09 05:01:17,376,17.0,62.6
2021-09-09 07:14:25,392,17.0,62.6
2021-09-09 07:28:03,384,17.0,62.6
2021-09-09 09:20:35,408,13.94,57.092
2021-09-09 09:41:49,416,13.94,57.092
2021-09-09 09:42:51,416,13.94,57.092
2021-09-09 09:44:02,408,13.94,57.092
2021-09-09 10:40:49,448,13.94,57.092
2021-09-09 10:58:04,448,13.94,57.092
2021-09-09 12:25:04,464,13.94,57.092
2021-09-09 14:17:22,472,23.06,73.508
2021-09-09 14:20:13,448,23.06,73.508
2021-09-09 14:24:50,424,23.06,73.508
