date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-09-01,447.25,484.0,672.0,184.0,23.0621875,24.02,24.02,20.83,73.51193749999995,75.23599999999999,75.23599999999999,69.494
2021-09-02,534.7692307692307,664.0,736.0,192.0,25.07999999999999,25.98,25.98,22.08,77.14400000000002,78.76400000000001,78.76400000000001,71.744
2021-09-03,768.0,768.0,768.0,768.0,17.72,17.72,17.72,17.72,63.896,63.896,63.896,63.896
2021-09-04,501.3333333333333,604.0,816.0,168.0,20.44,19.08,22.48,19.08,68.79199999999999,66.344,72.464,66.344
2021-09-05,500.8,568.0,856.0,192.0,20.316,16.54,25.98,16.54,68.56880000000001,61.772,78.76400000000001,61.772
2021-09-06,604.8,748.0,856.0,184.0,25.96,25.96,25.96,25.96,78.72800000000002,78.72800000000001,78.72800000000001,78.72800000000001
2021-09-07,641.4545454545455,792.0,872.0,192.0,25.048181818181828,24.4,30.42,21.01,77.08672727272726,75.92,86.756,69.81800000000001
2021-09-08,513.6,516.0,896.0,160.0,21.095333333333325,25.81,25.81,14.93,69.97160000000004,78.458,78.458,58.874
2021-09-09,773.8181818181819,828.0,968.0,192.0,17.313636363636363,17.0,23.06,13.94,63.16454545454546,62.6,73.508,57.092
2021-09-10,652.3076923076923,712.0,864.0,192.0,19.215384615384618,15.68,25.06,15.68,66.5876923076923,60.224,77.108,60.224
2021-09-11,708.952380952381,856.0,952.0,184.0,28.27619047619048,29.02,29.94,17.99,82.89714285714288,84.23599999999999,85.892,64.382
2021-09-12,752.551724137931,824.0,888.0,192.0,23.505517241379305,22.32,29.93,22.32,74.30993103448273,72.176,85.874,72.176
2021-09-13,564.4444444444445,748.0,992.0,160.0,24.21361111111112,21.53,29.32,21.53,75.58449999999996,70.754,84.77600000000001,70.754
2021-09-14,1024.0,1104.0,1160.0,680.0,27.308,29.84,29.84,23.51,81.1544,85.712,85.712,74.31800000000001
2021-09-15,1172.0,1236.0,1448.0,312.0,22.293333333333333,23.16,23.16,14.85,72.128,73.688,73.688,58.73
2021-09-16,1077.0,1384.0,1544.0,240.0,22.778750000000002,26.12,26.12,13.72,73.00175000000002,79.016,79.016,56.696
2021-09-17,1532.4444444444443,1536.0,1752.0,1280.0,25.43333333333333,29.16,29.16,17.98,77.78000000000003,84.488,84.488,64.364
2021-09-18,1195.3846153846155,1600.0,1784.0,176.0,20.83192307692307,18.91,23.27,18.91,69.49746153846152,66.03800000000001,73.886,66.03800000000001
2021-09-19,947.3103448275862,1216.0,1536.0,120.0,21.597586206896544,18.95,32.1,18.95,70.87565517241377,66.11,89.78,66.11
2021-09-20,1346.6666666666667,1520.0,1576.0,200.0,24.169999999999995,25.04,25.04,22.43,75.506,77.072,77.072,72.374
2021-09-21,1607.2,1720.0,1824.0,488.0,18.415999999999997,18.32,19.1,16.94,65.1488,64.976,66.38,62.492
2021-09-22,1415.111111111111,1832.0,1888.0,192.0,14.049999999999999,13.05,16.05,13.05,57.29,55.49,60.89,55.49
2021-09-23,416.0,192.0,1856.0,184.0,12.174444444444443,10.83,16.95,10.83,53.914000000000016,51.494,62.51,51.494
2021-09-24,304.0,344.0,360.0,184.0,16.7,11.78,24.08,11.78,62.05999999999999,53.204,75.344,53.204
2021-09-25,348.0,356.0,400.0,192.0,12.088333333333333,8.66,18.95,8.66,53.75900000000001,47.588,66.11,47.588
2021-09-26,312.69565217391306,360.0,504.0,184.0,20.600869565217383,26.14,26.14,12.04,69.0815652173913,79.05199999999999,79.05199999999999,53.672
2021-09-27,425.14285714285717,480.0,672.0,192.0,23.06071428571429,23.11,27.36,18.17,73.50928571428572,73.598,81.24799999999999,64.706
2021-09-28,476.0,500.0,592.0,192.0,18.215,16.71,22.05,16.71,64.787,62.078,71.69,62.078
2021-09-29,609.2307692307693,688.0,704.0,200.0,19.402307692307694,21.09,26.75,14.19,66.92415384615384,69.962,80.15,57.542
2021-09-30,181.33333333333334,104.0,752.0,104.0,23.380869565217402,21.98,26.08,16.42,74.0855652173913,71.564,78.94399999999999,61.556
2021-10-01,598.7692307692307,744.0,848.0,160.0,23.843846153846155,28.79,28.79,16.66,74.91892307692312,83.822,83.822,61.988
2021-10-02,694.5185185185185,816.0,872.0,160.0,20.190740740740743,19.35,21.62,19.35,68.34333333333332,66.83000000000001,70.916,66.83000000000001
2021-10-03,561.4117647058823,584.0,696.0,192.0,21.27823529411766,20.41,24.1,20.41,70.30082352941182,68.738,75.38,68.738
2021-10-04,545.4545454545455,656.0,736.0,104.0,19.769999999999996,18.3,22.14,18.3,67.586,64.94,71.852,64.94
2021-10-05,179.42857142857142,104.0,808.0,104.0,19.267936507936493,19.18,19.51,18.1,66.68228571428565,66.524,67.118,64.58000000000001
2021-10-06,150.5132743362832,104.0,848.0,104.0,19.159823008849575,19.2,19.21,18.16,66.48768141592937,66.56,66.578,64.688
2021-10-07,714.6666666666666,856.0,912.0,200.0,20.106666666666666,19.41,21.5,19.41,68.19200000000001,66.938,70.7,66.938
2021-10-08,808.0,936.0,1056.0,192.0,20.681,21.485,22.98,17.31,69.2258,70.673,73.364,63.158
2021-10-09,953.5238095238095,1008.0,1096.0,208.0,26.0,26.0,26.0,26.0,78.79999999999998,78.80000000000001,78.80000000000001,78.80000000000001
2021-10-10,968.0,968.0,968.0,968.0,24.1,24.1,24.1,24.1,75.38,75.38,75.38,75.38
2021-10-11,988.0,1052.0,1128.0,600.0,23.75,23.75,25.34,22.16,74.75,74.75,77.612,71.888
2021-10-12,1175.3846153846155,1216.0,1352.0,632.0,16.86769230769231,17.21,17.21,16.2,62.36184615384615,62.978,62.978,61.16
2021-10-13,544.0,200.0,1360.0,192.0,16.69,18.01,21.1,11.84,62.04200000000001,64.418,69.98,53.312
2021-10-14,292.0,292.0,392.0,200.0,17.701666666666668,18.005000000000003,18.09,17.01,63.863,64.40899999999999,64.562,62.618
2021-10-15,334.0,360.0,408.0,192.0,12.833333333333334,11.7,15.1,11.7,55.099999999999994,53.06,59.18,53.06
2021-10-16,410.1818181818182,400.0,480.0,360.0,8.48090909090909,4.33,13.81,4.33,47.26563636363637,39.794,56.858,39.794
2021-10-17,500.9230769230769,496.0,624.0,192.0,16.73384615384616,17.98,17.98,14.74,62.120923076923106,64.364,64.364,58.532
2021-10-18,584.0,608.0,664.0,456.0,13.290000000000001,11.81,16.13,10.51,55.92199999999999,53.258,61.034,50.918
2021-10-19,438.0,576.0,768.0,104.0,10.781875,7.06,15.97,7.06,51.40737499999999,44.708,60.746,44.708
2021-10-20,657.3333333333334,668.0,728.0,544.0,18.2,19.42,21.66,13.52,64.75999999999999,66.956,70.988,56.336
2021-10-21,166.96103896103895,104.0,768.0,104.0,19.969740259740295,18.64,23.86,16.15,67.94553246753246,65.55199999999999,74.94800000000001,61.06999999999999
2021-10-22,248.0,104.0,792.0,104.0,19.216511627906986,18.09,21.55,18.09,66.58972093023249,64.562,70.78999999999999,64.562
2021-10-23,624.0,628.0,760.0,536.0,12.32214285714286,11.115,15.34,10.27,54.179857142857145,52.007000000000005,59.612,50.486
2021-10-24,645.5384615384615,688.0,744.0,296.0,13.596153846153843,14.27,14.27,11.35,56.47307692307691,57.686,57.686,52.43
2021-10-25,516.5714285714286,760.0,816.0,104.0,12.79214285714286,12.9,12.9,11.39,55.025857142857156,55.22,55.22,52.502
2021-10-26,261.0285714285714,104.0,880.0,104.0,15.91771428571429,16.18,16.18,13.12,60.65188571428573,61.124,61.124,55.616
2021-10-27,199.61904761904762,104.0,1024.0,104.0,12.584920634920636,13.12,13.12,6.91,54.652857142857144,55.616,55.616,44.438
2021-10-28,193.7655172413793,104.0,1120.0,104.0,9.225310344827562,10.03,10.03,5.19,48.60555862068964,50.054,50.054,41.342
2021-10-29,1066.1052631578948,1152.0,1256.0,264.0,7.2731578947368405,8.16,10.46,4.33,45.09168421052631,46.688,50.828,39.794
2021-10-30,1282.6666666666667,1292.0,1400.0,1136.0,13.467500000000001,12.98,15.07,12.98,56.241499999999995,55.364,59.126000000000005,55.364
2021-10-31,1350.4,1368.0,1472.0,1184.0,15.181499999999996,13.95,19.02,13.95,59.3267,57.11,66.23599999999999,57.11
2021-11-01,1188.4444444444443,1120.0,1416.0,1024.0,13.288888888888891,11.4,15.65,11.4,55.92000000000001,52.52,60.17,52.52
2021-11-02,1217.0,1244.0,1488.0,864.0,9.470833333333335,8.47,14.0,8.47,49.04749999999999,47.246,57.2,47.246
2021-11-03,1436.3636363636363,1576.0,1680.0,344.0,4.612727272727273,3.1,11.42,3.1,40.30290909090908,37.58,52.556,37.58
2021-11-04,1663.4285714285713,1760.0,1848.0,424.0,2.5285714285714285,-0.05,10.53,-0.05,36.55142857142857,31.91,50.954,31.91
2021-11-05,1508.0,1476.0,1816.0,944.0,4.250000000000001,0.93,10.06,0.93,39.64999999999998,33.674,50.108,33.674
2021-11-07,224.0,224.0,224.0,224.0,13.89,13.89,13.89,13.89,57.002,57.002,57.002,57.002
2021-11-08,1923.1007751937984,1928.0,1976.0,1536.0,15.642170542635629,16.06,16.06,12.21,60.155906976744284,60.908,60.908,53.978
2021-11-09,1778.0,1928.0,1960.0,488.0,11.19,7.87,21.15,7.87,52.141999999999996,46.166,70.07,46.166
2021-11-10,1153.6,1880.0,1936.0,200.0,13.406666666666666,12.08,15.94,12.08,56.13200000000001,53.744,60.692,53.744
2021-11-11,434.6666666666667,432.0,456.0,424.0,12.980000000000002,12.98,12.98,12.98,55.364,55.364,55.364,55.364
2021-11-12,408.0,408.0,472.0,296.0,13.919999999999998,12.36,16.49,12.36,57.056000000000004,54.248000000000005,61.682,54.248000000000005
2021-11-13,533.0909090909091,480.0,688.0,424.0,8.530909090909091,8.56,14.64,7.28,47.355636363636364,47.408,58.352,45.104
2021-11-14,600.0,580.0,672.0,560.0,5.200000000000001,4.69,9.09,1.65,41.36,40.442,48.362,34.97
2021-11-15,625.0909090909091,660.0,720.0,328.0,7.281818181818179,7.91,7.91,3.99,45.10727272727274,46.238,46.238,39.182
2021-11-16,714.1333333333333,736.0,816.0,424.0,6.963333333333335,7.15,7.15,4.35,44.534000000000006,44.870000000000005,44.870000000000005,39.83
2021-11-17,218.31578947368422,104.0,840.0,104.0,6.190394736842116,5.11,9.02,5.11,43.14271052631577,41.198,48.236,41.198
2021-11-18,759.0,776.0,808.0,528.0,21.0225,21.47,21.47,14.31,69.84049999999999,70.646,70.646,57.758
2021-11-19,177.28813559322035,104.0,1080.0,104.0,9.931186440677978,10.48,10.48,2.34,49.87613559322024,50.864,50.864,36.212
2021-11-20,1066.4,1072.0,1216.0,944.0,4.159,6.205,8.7,-3.11,39.4862,43.169,47.66,26.402
2021-11-21,754.6666666666666,728.0,936.0,680.0,8.413333333333334,5.78,12.19,5.78,47.144000000000005,42.404,53.942,42.404
2021-11-22,359.44827586206895,104.0,848.0,104.0,6.4327586206896585,4.27,12.11,4.27,43.57896551724138,39.686,53.798,39.686
2021-11-23,988.6315789473684,1016.0,1232.0,344.0,-1.6963157894736849,0.29,0.29,-4.47,28.94663157894736,32.522,32.522,23.954
2021-11-24,1239.111111111111,1232.0,1288.0,1192.0,2.208888888888889,2.41,2.41,0.6,35.976,36.338,36.338,33.08
2021-11-25,1250.0,1260.0,1288.0,1192.0,4.23,4.23,6.33,2.13,39.614000000000004,39.614000000000004,43.394,35.834
2021-11-26,1264.0,1264.0,1288.0,1232.0,2.5633333333333335,4.21,7.87,-0.41,36.614000000000004,39.578,46.166,31.262
2021-11-27,1384.0,1384.0,1416.0,1352.0,-2.165,-2.165,-1.29,-3.04,28.103,28.103,29.678,26.528
2021-11-28,1353.0,1332.0,1488.0,1264.0,1.5174999999999998,1.21,3.67,1.21,34.7315,34.178,38.606,34.178
2021-11-29,1420.4444444444443,1432.0,1464.0,1344.0,-1.7144444444444444,-1.6,0.91,-3.37,28.914,29.12,33.638,25.934
2021-11-30,1026.0,1428.0,1576.0,216.0,-2.585,-7.14,4.29,-7.14,27.347000000000005,19.148,39.722,19.148
2021-12-01,419.42857142857144,488.0,544.0,288.0,1.5728571428571425,-0.6,4.47,-0.6,34.83114285714286,30.92,40.046,30.92
2021-12-02,425.14285714285717,416.0,456.0,408.0,15.485714285714284,15.86,15.86,13.24,59.87428571428571,60.548,60.548,55.832
2021-12-03,472.8888888888889,496.0,560.0,216.0,1.6066666666666667,1.83,1.83,-0.18,34.89199999999999,35.294,35.294,31.676
2021-12-04,536.8888888888889,552.0,648.0,360.0,-0.41666666666666685,-2.95,3.2,-2.95,31.25,26.69,37.76,26.69
2021-12-05,540.0,584.0,624.0,264.0,4.075,3.12,6.33,3.12,39.335,37.616,43.394,37.616
2021-12-06,394.7692307692308,604.0,704.0,104.0,13.60846153846154,16.37,16.44,7.36,56.495230769230744,61.466,61.592,45.248000000000005
2021-12-07,271.09090909090907,104.0,856.0,104.0,3.001818181818183,3.03,3.62,1.24,37.40327272727269,37.454,38.516,34.232
2021-12-08,390.4313725490196,104.0,896.0,104.0,-1.926470588235295,-3.31,0.61,-3.31,28.532352941176455,26.042,33.098,26.042
2021-12-09,1012.4444444444445,1000.0,1088.0,944.0,-0.24111111111111105,0.37,0.37,-2.38,31.566,32.666,32.666,27.716
2021-12-10,1059.5,1132.0,1176.0,280.0,3.611250000000001,4.49,4.49,2.37,38.500249999999994,40.082,40.082,36.266
2021-12-11,1198.7692307692307,1192.0,1280.0,1112.0,8.606923076923078,4.09,16.75,4.09,47.492461538461534,39.362,62.150000000000006,39.362
2021-12-12,592.421052631579,768.0,1280.0,104.0,4.544210526315791,3.9,5.43,3.9,40.17957894736841,39.02,41.774,39.02
2021-12-13,239.41463414634146,104.0,864.0,104.0,7.201463414634149,7.33,8.82,3.09,44.962634146341436,45.194,47.876000000000005,37.562
2021-12-14,892.6666666666666,944.0,1096.0,344.0,6.416666666666667,4.61,10.42,3.83,43.54999999999999,40.298,50.756,38.894
2021-12-15,1257.142857142857,1284.0,1352.0,976.0,5.996428571428572,6.25,6.25,2.7,42.79357142857143,43.25,43.25,36.86
2021-12-16,1249.3333333333333,1280.0,1432.0,440.0,14.062222222222221,13.4,15.01,13.4,57.31200000000001,56.120000000000005,59.018,56.120000000000005
2021-12-17,1610.6666666666667,1624.0,1800.0,1256.0,13.449666666666667,14.17,14.28,10.91,56.20939999999996,57.506,57.704,51.638000000000005
2021-12-18,410.6666666666667,460.0,608.0,256.0,2.224166666666666,1.72,3.13,1.52,36.0035,35.096000000000004,37.634,34.736
2022-01-19,492.0,540.0,664.0,288.0,-1.096666666666667,2.88,4.07,-10.24,30.025999999999996,37.184,39.326,13.567999999999998
2022-01-20,460.0,512.0,528.0,296.0,-0.4050000000000001,-0.5900000000000001,0.52,-0.5900000000000001,31.270999999999997,30.938,32.936,30.938
2022-01-21,653.3333333333334,640.0,816.0,496.0,-14.351666666666667,-12.05,-10.78,-19.59,6.166999999999999,10.31,12.596,-3.2620000000000005
2022-01-22,708.0,712.0,840.0,584.0,-9.886000000000005,-6.79,-4.07,-15.21,14.205199999999996,19.778,24.674,4.621999999999996
2022-01-23,716.0,700.0,888.0,472.0,-0.515,-0.96,0.82,-0.96,31.072999999999997,30.272,33.476,30.272
2022-01-24,406.8965517241379,104.0,928.0,104.0,-3.9651724137931033,-3.69,-3.69,-7.62,24.862689655172396,25.358,25.358,18.284
2022-01-25,304.1818181818182,104.0,944.0,104.0,-1.1472727272727268,-1.97,1.65,-1.97,29.934909090909063,28.454,34.97,28.454
2022-01-26,950.4,936.0,1088.0,864.0,-9.733,-8.38,-8.38,-13.24,14.480599999999999,16.915999999999997,16.915999999999997,8.168
2022-01-27,1073.6,1100.0,1256.0,800.0,-10.291,-9.01,-6.54,-16.65,13.4762,15.782,20.228,2.030000000000001
2022-01-28,1046.4761904761904,1072.0,1208.0,320.0,0.8871428571428569,3.09,3.09,-3.37,33.59685714285715,37.562,37.562,25.934
2022-01-30,832.0,904.0,1136.0,456.0,-12.896666666666667,-12.65,-12.65,-13.39,8.786,9.23,9.23,7.898
2022-01-31,1184.0,1184.0,1184.0,1184.0,-15.31,-15.31,-15.31,-15.31,4.442,4.442,4.442,4.442
2022-02-01,525.3333333333334,504.0,568.0,504.0,-2.61,-2.61,-2.61,-2.61,27.302000000000003,27.302,27.302,27.302
2022-02-02,544.0,544.0,632.0,440.0,2.4138461538461535,1.13,7.12,1.13,36.34492307692308,34.034,44.816,34.034
2022-02-03,602.0,600.0,728.0,288.0,7.199999999999999,7.55,9.83,4.47,44.959999999999994,45.59,49.694,40.046
2022-02-04,827.4285714285714,832.0,896.0,672.0,-5.572857142857143,-8.08,-1.66,-8.65,21.968857142857143,17.456,29.012,16.43
2022-02-06,823.047619047619,840.0,1072.0,344.0,-13.983571428571414,-17.44,-5.41,-17.44,6.829571428571424,0.607999999999997,22.262,0.607999999999997
2022-02-07,1059.2941176470588,1048.0,1160.0,968.0,2.4041176470588232,4.39,4.39,-2.63,36.32741176470587,39.902,39.902,27.266
2022-02-08,514.2857142857143,512.0,544.0,504.0,0.6128571428571429,1.43,1.51,-0.53,33.10314285714286,34.574,34.718,31.046
2022-02-09,533.0909090909091,528.0,592.0,504.0,0.2927272727272727,0.42,4.45,-3.89,32.526909090909086,32.756,40.01,24.998
2022-02-10,471.1111111111111,480.0,536.0,304.0,9.832222222222223,11.17,11.17,2.9,49.698,52.106,52.106,37.22
2022-02-11,536.8,576.0,648.0,352.0,9.194,12.07,12.07,0.25,48.5492,53.726,53.726,32.45
2022-02-12,559.3333333333334,536.0,672.0,504.0,9.669166666666667,7.75,16.22,5.58,49.404500000000006,45.95,61.196,42.044
2022-02-13,733.3333333333334,716.0,856.0,664.0,-2.546666666666667,-1.71,-1.37,-7.58,27.416,28.922,29.534,18.356
2022-02-14,926.8571428571429,940.0,1024.0,624.0,-11.780000000000003,-11.96,-10.75,-14.28,10.795999999999998,10.471999999999998,12.65,6.295999999999999
