date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-09-01,991.6734693877551,992.0,1072.0,880.0,22.150612244897953,20.83,24.02,20.83,71.87110204081625,69.494,75.23599999999999,69.494
2021-09-02,1088.4705882352941,1096.0,1280.0,928.0,20.554588235294126,17.7,25.98,17.7,68.99825882352943,63.86,78.76400000000001,63.86
2021-09-03,1090.6666666666667,1060.0,1288.0,872.0,20.155000000000012,19.86,23.09,17.72,68.27899999999997,67.74799999999999,73.562,63.896
2021-09-04,1280.0,1288.0,1376.0,1200.0,20.757142857142856,20.7,22.48,19.08,69.36285714285714,69.25999999999999,72.464,66.344
2021-09-05,1350.2857142857142,1348.0,1424.0,1272.0,22.01571428571429,25.98,26.84,15.87,71.62828571428572,78.76400000000001,80.312,60.566
2021-09-06,1380.676923076923,1384.0,1560.0,1152.0,21.12169230769231,23.09,25.96,16.76,70.0190461538462,73.562,78.72800000000001,62.168000000000006
2021-09-07,1551.6,1556.0,1624.0,1448.0,25.691000000000017,24.4,30.42,18.77,78.24379999999996,75.92,86.756,65.786
2021-09-08,1399.0,1392.0,1600.0,1120.0,21.37142857142855,25.81,25.81,14.93,70.46857142857148,78.458,78.458,58.874
2021-09-09,1580.2898550724638,1592.0,1712.0,1272.0,18.23217391304345,17.0,23.06,13.94,64.81791304347823,62.6,73.508,57.092
2021-09-10,1683.111111111111,1720.0,1736.0,512.0,17.76444444444444,15.68,25.06,15.68,63.976,60.224,77.108,60.224
2021-09-11,566.7878787878788,568.0,656.0,496.0,21.666666666666664,17.99,29.02,17.99,70.99999999999999,64.382,84.23599999999999,64.382
2021-09-12,545.0434782608696,544.0,624.0,424.0,28.287391304347818,29.93,29.93,22.32,82.9173043478261,85.874,85.874,72.176
2021-09-13,522.7936507936508,528.0,584.0,432.0,24.93285714285713,21.53,29.32,21.19,76.87914285714277,70.754,84.77600000000001,70.142
2021-09-14,566.688524590164,568.0,616.0,448.0,25.842786885245882,23.51,29.84,22.02,78.51701639344269,74.31800000000001,85.712,71.636
2021-09-15,559.8571428571429,556.0,640.0,472.0,19.189821428571417,21.07,23.16,14.85,66.54167857142862,69.926,73.688,58.73
2021-09-16,633.4285714285714,632.0,696.0,560.0,19.911071428571404,20.09,22.67,15.66,67.83992857142859,68.162,72.80600000000001,60.188
2021-09-17,556.0,516.0,744.0,392.0,19.254827586206904,18.73,20.1,18.33,66.65868965517234,65.714,68.18,64.994
2021-09-18,529.1428571428571,520.0,584.0,464.0,20.688571428571425,21.5,23.02,18.26,69.23942857142858,70.7,73.436,64.868
2021-09-19,570.56,576.0,632.0,488.0,19.517200000000006,18.16,21.99,17.34,67.13096,64.688,71.582,63.212
2021-09-20,562.4126984126984,568.0,624.0,408.0,17.96444444444443,15.13,22.26,15.07,64.33600000000008,59.234,72.06800000000001,59.126000000000005
2021-09-21,581.8947368421053,584.0,672.0,464.0,18.65649122807018,20.9,22.62,14.55,65.58168421052625,69.62,72.71600000000001,58.19
2021-09-22,578.3272727272728,584.0,616.0,512.0,22.759818181818197,21.35,24.47,20.78,72.96767272727267,70.43,76.04599999999999,69.404
2021-09-23,637.6615384615385,640.0,680.0,544.0,24.245384615384612,26.57,26.57,21.71,75.6416923076923,79.826,79.826,71.078
2021-09-24,477.11475409836066,480.0,624.0,368.0,24.343770491803244,24.39,25.11,22.2,75.8187868852459,75.902,77.19800000000001,71.96000000000001
2021-09-25,568.0,584.0,616.0,456.0,19.817272727272734,17.73,23.47,17.73,67.67109090909094,63.914,74.24600000000001,63.914
2021-09-26,565.3333333333334,592.0,632.0,192.0,19.70333333333333,18.32,23.2,17.59,67.466,64.976,73.75999999999999,63.662
2021-09-27,575.5076923076923,584.0,664.0,472.0,18.437846153846145,14.88,22.64,14.88,65.1881230769231,58.784000000000006,72.75200000000001,58.784000000000006
2021-09-28,584.0,592.0,656.0,472.0,19.433857142857146,19.65,19.92,18.56,66.98094285714285,67.37,67.856,65.408
2021-09-29,654.0,652.0,752.0,568.0,14.13166666666666,14.575,17.4,10.8,57.43700000000006,58.235,63.31999999999999,51.44
2021-09-30,669.0410958904109,672.0,744.0,592.0,14.076575342465775,13.87,16.07,11.87,57.33783561643832,56.966,60.926,53.366
2021-10-01,575.0967741935484,516.0,1728.0,408.0,14.782741935483852,15.86,18.82,10.13,58.60893548387101,60.548,65.876,50.234
2021-10-02,580.4,576.0,640.0,520.0,16.797999999999995,15.82,22.08,11.84,62.23639999999999,60.476,71.744,53.312
2021-10-03,576.0,584.0,648.0,480.0,17.40739130434782,18.84,18.84,15.3,63.33330434782611,65.912,65.912,59.540000000000006
2021-10-04,591.6321839080459,600.0,664.0,496.0,15.402183908045995,15.95,15.99,14.26,59.723931034482746,60.71,60.782,57.668
2021-10-05,623.9047619047619,616.0,768.0,528.0,13.837857142857152,12.25,15.85,12.25,56.908142857142906,54.05,60.53,54.05
2021-10-06,673.2054794520548,672.0,776.0,560.0,16.714383561643835,13.75,21.67,12.92,62.085890410958875,56.75,71.006,55.256
2021-10-07,780.4848484848485,776.0,864.0,720.0,19.090909090909104,18.71,23.96,13.92,66.36363636363639,65.678,75.128,57.056
2021-10-08,799.5616438356165,816.0,952.0,664.0,18.737123287671224,21.75,21.75,15.2,65.72682191780818,71.15,71.15,59.36
2021-10-09,876.8888888888889,876.0,920.0,824.0,16.387777777777774,16.31,17.15,15.4,61.498,61.358,62.87,59.72
2021-10-10,980.8888888888889,984.0,1048.0,912.0,16.973333333333333,17.87,17.87,15.55,62.551999999999985,64.166,64.166,59.99
2021-10-11,896.4324324324324,904.0,1064.0,736.0,17.60162162162161,16.2,20.14,16.15,63.68291891891888,61.16,68.25200000000001,61.06999999999999
2021-10-12,742.025974025974,736.0,832.0,688.0,19.014675324675345,18.95,23.63,13.5,66.22641558441555,66.11,74.53399999999999,56.3
2021-10-13,884.0,888.0,968.0,760.0,19.58413793103451,15.68,24.69,15.47,67.25144827586209,60.224,76.44200000000001,59.846
2021-10-14,1040.7619047619048,1064.0,1200.0,912.0,19.883650793650773,19.38,23.56,16.15,67.79057142857137,66.884,74.408,61.06999999999999
2021-10-15,1005.1428571428571,996.0,1160.0,872.0,19.050952380952385,17.05,21.74,17.05,66.29171428571432,62.69,71.132,62.69
