date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-09-01,1459.5555555555557,1984.0,2000.0,112.0,21.184444444444445,20.83,24.02,20.83,70.132,69.494,75.23599999999999,69.494
2021-09-02,920.0,664.0,2000.0,624.0,19.080000000000002,17.7,25.98,17.7,66.34400000000001,63.86,78.76400000000001,63.86
2021-09-03,2012.8,2000.0,2032.0,2000.0,17.72,17.72,17.72,17.72,63.896,63.896,63.896,63.896
2021-09-04,178.15384615384616,104.0,2032.0,104.0,20.328076923076928,19.08,22.48,19.08,68.59053846153846,66.344,72.464,66.344
2021-09-05,104.13559322033899,104.0,112.0,104.0,22.74949152542372,26.84,26.84,15.87,72.94908474576266,80.312,80.312,60.566
2021-09-06,836.9230769230769,728.0,2032.0,200.0,19.146923076923077,16.76,25.96,16.76,66.46446153846156,62.168000000000006,78.72800000000001,62.168000000000006
2021-09-07,572.0,596.0,760.0,200.0,21.01,21.01,21.01,21.01,69.818,69.81800000000001,69.81800000000001,69.81800000000001
2021-09-09,263.7037037037037,104.0,1992.0,104.0,13.94,13.94,13.94,13.94,57.092000000000034,57.092,57.092,57.092
2021-09-10,698.6666666666666,736.0,1152.0,208.0,15.68,15.68,15.68,15.68,60.224,60.224,60.224,60.224
2021-09-11,804.0,804.0,808.0,800.0,24.494999999999997,24.494999999999997,29.02,19.97,76.091,76.091,84.23599999999999,67.946
2021-09-12,1134.0,836.0,2032.0,832.0,25.207500000000003,24.29,29.93,22.32,77.3735,75.72200000000001,85.874,72.176
2021-09-13,1412.0,1412.0,2000.0,824.0,21.53,21.53,21.53,21.53,70.754,70.754,70.754,70.754
2021-09-14,916.0,884.0,1032.0,864.0,23.51,23.51,23.51,23.51,74.31800000000001,74.31800000000001,74.31800000000001,74.31800000000001
2021-09-16,892.0,888.0,912.0,880.0,13.72,13.72,13.72,13.72,56.696,56.696,56.696,56.696
2021-09-17,709.3333333333334,976.0,992.0,160.0,29.16,29.16,29.16,29.16,84.488,84.488,84.488,84.488
2021-09-18,1012.0,1012.0,1032.0,984.0,21.09,21.09,23.27,18.91,69.96199999999999,69.962,73.886,66.03800000000001
2021-09-19,872.0,1016.0,1040.0,272.0,24.233999999999998,18.99,32.1,18.99,75.6212,66.18199999999999,89.78,66.18199999999999
2021-09-20,890.6666666666666,888.0,1008.0,776.0,22.429999999999996,22.43,22.43,22.43,72.374,72.374,72.374,72.374
2021-09-21,752.0,760.0,760.0,736.0,18.32,18.32,18.32,18.32,64.976,64.976,64.976,64.976
2021-09-22,774.4,768.0,824.0,704.0,13.65,13.05,16.05,13.05,56.57000000000001,55.49,60.89,55.49
2021-09-23,312.0,312.0,312.0,312.0,10.83,10.83,10.83,10.83,51.494,51.494,51.494,51.494
2021-09-24,264.0,288.0,304.0,200.0,11.78,11.78,11.78,11.78,53.204,53.204,53.204,53.204
2021-09-25,314.6666666666667,312.0,328.0,304.0,14.969999999999999,12.98,18.95,12.98,58.946,55.364,66.11,55.364
2021-09-26,332.0,332.0,336.0,328.0,19.09,19.09,26.14,12.04,66.362,66.362,79.05199999999999,53.672
2021-09-27,336.0,336.0,336.0,336.0,21.69333333333333,18.86,27.36,18.86,71.048,65.94800000000001,81.24799999999999,65.94800000000001
2021-09-28,352.0,360.0,376.0,320.0,18.49,16.71,22.05,16.71,65.282,62.078,71.69,62.078
2021-09-29,434.0,432.0,464.0,408.0,14.19,14.19,14.19,14.19,57.542,57.542,57.542,57.542
2021-09-30,474.6666666666667,448.0,536.0,440.0,16.42,16.42,16.42,16.42,61.556000000000004,61.556,61.556,61.556
2021-10-01,581.3333333333334,568.0,608.0,568.0,20.703333333333333,16.66,28.79,16.66,69.266,61.988,83.822,61.988
2021-10-02,572.0,580.0,616.0,512.0,22.980000000000004,22.1,25.62,22.1,73.364,71.78,78.116,71.78
2021-10-03,570.6666666666666,560.0,608.0,544.0,22.326666666666668,21.44,24.1,21.44,72.188,70.59200000000001,75.38,70.59200000000001
2021-10-04,630.4,632.0,640.0,608.0,19.068,18.3,22.14,18.3,66.32239999999999,64.94,71.852,64.94
2021-10-05,689.0,696.0,720.0,648.0,18.452499999999997,18.1,19.51,18.1,65.21450000000002,64.58000000000001,67.118,64.58000000000001
2021-10-06,712.0,712.0,712.0,712.0,19.21,19.21,19.21,19.21,66.578,66.578,66.578,66.578
2021-10-07,589.3333333333334,684.0,720.0,192.0,19.388333333333332,19.41,19.41,19.28,66.89899999999999,66.938,66.938,66.70400000000001
2021-10-08,556.0,572.0,624.0,456.0,17.31,17.31,17.31,17.31,63.158,63.158,63.158,63.158
2021-10-09,564.0,564.0,600.0,528.0,22.14,22.14,26.0,18.28,71.852,71.852,78.80000000000001,64.904
