date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-12-19,816.0,816.0,816.0,816.0,-5.03,-5.03,-5.03,-5.03,22.946,22.946,22.946,22.946
2021-12-20,946.0,944.0,984.0,912.0,-6.795,-6.695,-2.63,-11.16,19.769,19.948999999999998,27.266,11.912
2021-12-21,712.0,944.0,968.0,224.0,2.436666666666667,5.42,5.42,-3.53,36.386,41.756,41.756,25.646
2021-12-22,1080.0,1080.0,1080.0,1080.0,3.51,3.51,3.51,3.51,38.318,38.318,38.318,38.318
2022-01-03,1040.0,1040.0,1040.0,1040.0,-8.06,-8.06,-8.06,-8.06,17.491999999999997,17.491999999999997,17.491999999999997,17.491999999999997
2022-01-04,1212.0,1208.0,1336.0,1096.0,-12.85,-12.850000000000001,-12.3,-13.4,8.87,8.87,9.86,7.879999999999999
2022-01-05,1232.0,1232.0,1272.0,1192.0,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,31.64,31.64,31.64,31.64
2022-01-06,1280.0,1280.0,1384.0,1176.0,1.52,1.52,1.52,1.52,34.736,34.736,34.736,34.736
2022-01-08,232.0,232.0,232.0,232.0,-11.05,-11.05,-11.05,-11.05,12.11,12.11,12.11,12.11
2022-01-10,1208.0,1208.0,1208.0,1208.0,0.32,0.32,0.32,0.32,32.576,32.576,32.576,32.576
2022-01-11,112.0,112.0,112.0,112.0,-20.89,-20.89,-20.89,-20.89,-5.602000000000004,-5.602000000000004,-5.602000000000004,-5.602000000000004
2022-01-12,1584.0,1584.0,1624.0,1544.0,-6.91,-6.91,1.27,-15.09,19.562,19.562,34.286,4.838000000000001
2022-01-13,1329.142857142857,1584.0,1800.0,216.0,4.438571428571428,2.0,7.689999999999999,2.0,39.98942857142857,35.6,45.842,35.6
2022-01-14,488.0,488.0,488.0,488.0,-1.41,-1.41,-1.41,-1.41,29.462,29.462,29.462,29.462
2022-01-15,760.0,760.0,760.0,760.0,-18.14,-18.14,-18.14,-18.14,-0.652000000000001,-0.652000000000001,-0.652000000000001,-0.652000000000001
2022-01-16,733.3333333333334,720.0,792.0,688.0,-9.536666666666667,-6.39,-3.39,-18.83,14.834000000000001,20.498,25.898,-1.8939999999999984
2022-01-17,616.0,616.0,632.0,600.0,2.9120000000000004,5.4,5.4,-0.8200000000000001,37.2416,41.72,41.72,30.524
2022-01-18,692.0,696.0,712.0,664.0,-7.9025,-7.715,-7.1,-9.08,17.7755,18.113,19.22,15.656
2022-05-14,608.0,608.0,616.0,600.0,24.32,22.7,30.8,22.7,75.776,72.86,87.44,72.86
2022-05-15,626.6666666666666,624.0,680.0,592.0,23.45,24.28,24.28,19.3,74.21000000000001,75.70400000000001,75.70400000000001,66.74000000000001
2022-05-16,616.0,608.0,648.0,584.0,21.192,21.92,21.92,18.28,70.14560000000002,71.456,71.456,64.904
2022-05-17,676.0,676.0,688.0,664.0,16.9,16.9,17.15,16.65,62.42,62.42,62.87,61.97
2022-05-18,700.8,688.0,728.0,680.0,18.169999999999998,20.9,20.9,13.9,64.706,69.62,69.62,57.02
2022-05-19,736.0,740.0,760.0,696.0,14.644999999999998,14.645,15.27,14.02,58.361,58.361,59.486,57.236
2022-05-20,784.0,792.0,808.0,736.0,15.266,17.15,17.15,12.44,59.4788,62.87,62.87,54.392
2022-05-21,792.0,816.0,824.0,736.0,25.209999999999997,25.21,25.21,25.21,77.378,77.378,77.378,77.378
2022-05-23,808.0,808.0,816.0,800.0,19.475,19.475,22.07,16.88,67.055,67.055,71.726,62.384
2022-05-24,992.0,992.0,1008.0,976.0,13.915,13.915,14.08,13.75,57.047,57.047,57.344,56.75
2022-05-25,1054.0,1056.0,1080.0,1024.0,14.817499999999999,13.605,19.73,12.33,58.67150000000001,56.489000000000004,67.51400000000001,54.194
2022-05-26,1140.0,1140.0,1152.0,1128.0,18.095,18.095,21.45,14.74,64.571,64.571,70.61,58.532
2022-05-27,1168.0,1168.0,1168.0,1168.0,23.38,23.38,26.29,20.47,74.084,74.084,79.322,68.846
2022-05-28,1220.0,1220.0,1224.0,1216.0,22.05,22.05,23.46,20.64,71.69,71.69,74.22800000000001,69.152
2022-05-29,1168.0,1168.0,1168.0,1168.0,16.93,16.93,16.93,16.93,62.474,62.474,62.474,62.474
2022-05-31,1328.0,1336.0,1376.0,1264.0,23.984999999999996,26.4,26.4,16.74,75.173,79.52,79.52,62.132
2022-06-01,1328.0,1328.0,1336.0,1320.0,15.459999999999999,15.46,15.85,15.07,59.828,59.828,60.53,59.126000000000005
2022-06-02,1360.0,1344.0,1408.0,1328.0,14.896666666666667,14.0,16.69,14.0,58.814,57.2,62.042,57.2
