date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-08-25,1040.6153846153845,1040.0,1200.0,808.0,29.12153846153846,30.95,34.56,22.7,84.41876923076923,87.71000000000001,94.208,72.86
2021-08-26,1005.3333333333334,1160.0,1216.0,168.0,38.846666666666664,39.57,39.57,35.23,101.92399999999999,103.226,103.226,95.414
2021-08-27,970.6666666666666,1200.0,1232.0,176.0,31.030000000000005,29.5,34.49,27.66,87.854,85.1,94.082,81.78800000000001
2021-08-28,1240.0,1240.0,1240.0,1240.0,20.71,20.71,20.71,20.71,69.278,69.278,69.278,69.278
2021-08-29,1253.3333333333333,1416.0,1424.0,920.0,21.76,21.76,21.76,21.76,71.168,71.168,71.168,71.168
2021-08-30,1234.2857142857142,1400.0,1464.0,168.0,30.372857142857136,31.53,31.53,28.83,86.67114285714287,88.754,88.754,83.894
2021-08-31,1119.4666666666667,1360.0,1680.0,160.0,26.293999999999997,28.27,28.27,22.38,79.32919999999997,82.886,82.886,72.28399999999999
2021-12-21,771.0,800.0,928.0,208.0,0.05500000000000002,-0.5599999999999999,5.02,-2.86,32.099000000000004,30.991999999999997,41.036,26.852
2021-12-22,888.0,888.0,888.0,888.0,-1.93,-1.93,-1.93,-1.93,28.526,28.526,28.526,28.526
2021-12-23,1176.0,1176.0,1176.0,1176.0,-5.82,-5.82,-5.82,-5.82,21.524,21.524,21.524,21.524
2021-12-27,930.0,944.0,1048.0,784.0,-1.2025000000000003,0.02,0.02,-4.87,29.835500000000003,32.036,32.036,23.234
2021-12-28,1072.0,1072.0,1072.0,1072.0,1.97,1.97,1.97,1.97,35.546,35.546,35.546,35.546
2021-12-29,885.3333333333334,904.0,968.0,784.0,5.45,5.45,5.45,5.45,41.81,41.81,41.81,41.81
2022-01-03,1054.857142857143,1040.0,1128.0,1016.0,-9.171428571428569,-10.05,-8.0,-10.05,15.491428571428571,13.909999999999997,17.6,13.909999999999997
2022-01-05,863.3333333333334,856.0,1000.0,784.0,9.152499999999998,10.14,10.14,7.77,48.4745,50.252,50.252,45.986
2022-01-06,994.2857142857143,976.0,1208.0,832.0,-0.22428571428571434,0.12,0.47,-1.61,31.596285714285717,32.216,32.846,29.102
2022-01-07,1074.6666666666667,1080.0,1120.0,1024.0,-6.026666666666666,-6.34,-5.4,-6.34,21.152,20.588,22.28,20.588
2022-01-10,1172.8,1160.0,1240.0,1144.0,-7.31,-8.44,-5.36,-8.44,18.842000000000002,16.808,22.352,16.808
2022-01-12,1051.2,1044.0,1136.0,968.0,0.3980000000000001,0.39,0.47,0.39,32.7164,32.702,32.846,32.702
2022-01-13,868.8,1040.0,1096.0,128.0,4.502,4.22,6.7,0.67,40.1036,39.596,44.06,33.206
2022-01-14,1196.8,1224.0,1360.0,1072.0,-3.314,-1.71,-0.6799999999999999,-6.75,26.0348,28.922,30.776,19.85
2022-01-17,1096.0,1096.0,1096.0,1096.0,-0.92,-0.92,-0.92,-0.92,30.344,30.344,30.344,30.344
2022-01-18,1289.142857142857,1304.0,1320.0,1216.0,-8.72,-9.28,-7.32,-9.28,16.304,15.296,18.824,15.296
2022-05-14,493.3333333333333,488.0,512.0,480.0,22.42,22.42,22.42,22.42,72.356,72.356,72.356,72.356
2022-05-15,552.0,552.0,552.0,552.0,20.4,20.4,20.4,20.4,68.72,68.72,68.72,68.72
2022-05-16,488.0,496.0,528.0,440.0,22.656666666666666,23.16,23.16,21.65,72.782,73.688,73.688,70.97
2022-05-17,562.0,572.0,616.0,488.0,20.259999999999998,20.79,20.79,18.67,68.46799999999999,69.422,69.422,65.606
2022-05-18,538.0,516.0,640.0,480.0,20.395,20.395,21.04,19.75,68.71100000000001,68.71100000000001,69.872,67.55000000000001
2022-05-19,605.3333333333334,600.0,624.0,592.0,13.753333333333336,13.73,13.8,13.73,56.756,56.714,56.84,56.714
2022-05-20,678.4,648.0,896.0,560.0,17.104,18.09,18.74,12.51,62.787200000000006,64.562,65.732,54.518
2022-05-21,640.0,640.0,640.0,640.0,25.75,25.75,25.75,25.75,78.35,78.35,78.35,78.35
2022-05-22,626.0,624.0,672.0,584.0,29.85,30.16,30.16,28.92,85.73000000000002,86.28800000000001,86.28800000000001,84.05600000000001
2022-05-23,680.0,688.0,776.0,520.0,19.52,20.82,20.82,17.57,67.136,69.476,69.476,63.626000000000005
2022-05-24,680.0,696.0,784.0,544.0,14.9225,14.99,16.05,13.66,58.860499999999995,58.982,60.89,56.588
2022-05-25,750.0,752.0,808.0,688.0,18.655,18.655,20.24,17.07,65.579,65.579,68.43199999999999,62.726
2022-05-26,734.0,760.0,856.0,560.0,18.192500000000003,19.58,21.51,12.1,64.7465,67.244,70.718,53.78
2022-05-27,646.0,640.0,760.0,520.0,24.402500000000003,24.775,26.34,20.23,75.92450000000001,76.595,79.412,68.414
2022-05-28,333.3333333333333,264.0,560.0,176.0,23.540000000000003,23.54,23.54,23.54,74.372,74.372,74.372,74.372
2022-05-31,666.0,628.0,880.0,584.0,15.35125,14.14,17.37,14.14,59.63225,57.452,63.266000000000005,57.452
2022-06-01,748.5714285714286,696.0,904.0,664.0,15.281428571428572,15.63,15.63,14.46,59.506571428571434,60.134,60.134,58.028000000000006
2022-06-02,774.6666666666666,748.0,888.0,696.0,16.116666666666667,17.08,17.08,14.04,61.01,62.744,62.744,57.272
