date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-08-26,985.4285714285714,992.0,1064.0,896.0,32.379285714285714,35.88,39.3,22.56,90.28271428571428,96.584,102.74,72.608
2021-08-27,999.7037037037037,1000.0,1160.0,904.0,28.377037037037024,28.31,30.12,28.31,83.07866666666669,82.958,86.21600000000001,82.958
2021-08-28,182.0,180.0,192.0,176.0,20.475,20.475,20.67,20.28,68.855,68.855,69.206,68.504
2021-08-29,205.33333333333334,208.0,216.0,192.0,19.476666666666667,18.45,21.53,18.45,67.058,65.21000000000001,70.754,65.21000000000001
2021-08-30,209.6,208.0,224.0,200.0,29.28800000000001,31.42,31.42,22.83,84.71840000000002,88.55600000000001,88.55600000000001,73.094
2021-08-31,229.8181818181818,224.0,312.0,192.0,24.902727272727272,24.62,28.28,22.62,76.8249090909091,76.316,82.904,72.71600000000001
2021-12-20,384.3636363636364,384.0,488.0,336.0,-6.633636363636366,-3.24,-2.55,-11.12,20.05945454545455,26.168,27.41,11.984000000000002
2021-12-21,352.0,352.0,392.0,320.0,2.1825,1.87,5.33,-2.07,35.92849999999999,35.366,41.594,28.274
2021-12-22,355.0,352.0,384.0,336.0,0.28,0.28,0.28,0.28,32.504,32.504,32.504,32.504
2021-12-23,424.0,424.0,448.0,400.0,-5.813999999999999,-6.33,-5.04,-6.33,21.534799999999997,20.606,22.928,20.606
2021-12-29,405.7142857142857,416.0,424.0,376.0,3.5571428571428574,3.64,3.64,3.35,38.402857142857144,38.552,38.552,38.03
2022-01-03,423.14285714285717,416.0,488.0,368.0,-8.028571428571432,-8.08,-7.9,-8.08,17.54857142857142,17.456,17.78,17.456
2022-01-04,588.8888888888889,584.0,680.0,544.0,-6.417777777777776,-1.24,-1.24,-13.42,20.448000000000004,29.768,29.768,7.844000000000001
2022-01-05,526.6666666666666,528.0,600.0,456.0,5.112,10.55,10.55,-3.76,41.201600000000006,50.99,50.99,25.232
2022-01-06,529.6,528.0,592.0,472.0,0.19900000000000034,0.3,4.41,-1.39,32.35820000000001,32.54,39.938,29.498
2022-01-07,574.6666666666666,584.0,648.0,504.0,-4.65,-6.28,-1.39,-6.28,23.63,20.696,29.498,20.696
2022-01-08,707.2,688.0,816.0,640.0,-5.364,-6.48,-3.69,-6.48,22.3448,20.336,25.358,20.336
2022-01-09,740.0,740.0,768.0,712.0,-3.69,-3.69,-3.69,-3.69,25.358,25.358,25.358,25.358
2022-01-10,667.84,696.0,824.0,392.0,-5.333999999999999,-4.91,-4.91,-8.33,22.39879999999999,23.162,23.162,17.006
2022-01-11,913.2307692307693,920.0,1080.0,784.0,-18.979230769230774,-20.78,-11.36,-20.78,-2.162615384615387,-5.404000000000004,11.552,-5.404000000000004
2022-01-12,972.7272727272727,976.0,1112.0,864.0,-3.4790909090909072,1.04,1.13,-15.62,25.737636363636366,33.872,34.034,3.884
2022-01-13,943.7777777777778,948.0,1072.0,856.0,2.7655555555555553,1.56,7.4,-0.9,36.97800000000001,34.808,45.32,30.38
2022-01-14,990.0,984.0,1088.0,912.0,-2.932222222222223,-1.49,4.88,-6.43,26.722000000000016,29.318,40.784,20.426
2022-01-15,1284.0,1284.0,1392.0,1208.0,-19.86,-18.41,-18.36,-24.26,-3.748000000000003,-1.1380000000000017,-1.0480000000000018,-11.668000000000006
2022-01-16,1358.857142857143,1340.0,1528.0,1288.0,-7.375714285714286,-6.35,-3.62,-18.99,18.723714285714287,20.57,25.484,-2.181999999999995
2022-01-17,1137.4545454545455,1120.0,1432.0,992.0,0.6545454545454544,0.45,5.24,-0.8200000000000001,33.17818181818182,32.81,41.432,30.524
2022-01-18,605.2,420.0,1184.0,352.0,-8.003999999999996,-8.48,-6.96,-9.14,17.5928,16.735999999999997,19.472,15.547999999999998
2022-05-14,220.0,220.0,232.0,208.0,23.481666666666666,22.884999999999998,24.93,22.63,74.26700000000002,73.19300000000001,76.874,72.73400000000001
2022-05-15,232.0,232.0,240.0,224.0,24.112000000000002,24.36,24.36,23.12,75.4016,75.848,75.848,73.616
2022-05-16,238.4,232.0,280.0,216.0,21.555333333333326,22.44,22.44,19.61,70.79960000000004,72.392,72.392,67.298
2022-05-17,281.1764705882353,280.0,312.0,256.0,18.888823529411766,20.68,20.68,16.61,65.99988235294116,69.224,69.224,61.898
2022-05-18,340.0,344.0,352.0,320.0,15.52666666666667,14.0,18.72,13.86,59.947999999999986,57.2,65.696,56.948
2022-05-19,383.0,376.0,408.0,368.0,14.2225,13.93,15.1,13.93,57.600500000000004,57.074,59.18,57.074
2022-05-20,424.5,428.0,448.0,400.0,15.333750000000004,15.69,18.87,12.48,59.60074999999999,60.242000000000004,65.96600000000001,54.464
2022-05-21,400.0,432.0,544.0,168.0,18.911999999999995,16.76,25.47,16.76,66.0416,62.168000000000006,77.846,62.168000000000006
2022-05-22,418.85714285714283,424.0,464.0,320.0,23.775714285714287,20.0,28.81,20.0,74.79628571428569,68.0,83.858,68.0
2022-05-23,486.6666666666667,484.0,512.0,464.0,18.211666666666662,17.225,20.53,16.88,64.78099999999999,63.005,68.95400000000001,62.384
2022-05-24,512.4444444444445,504.0,584.0,480.0,15.24777777777778,15.78,17.57,13.74,59.446,60.404,63.626000000000005,56.732
2022-05-25,578.2222222222222,588.0,616.0,440.0,17.537777777777777,19.94,19.94,13.74,63.56800000000002,67.892,67.892,56.732
2022-05-26,644.421052631579,640.0,696.0,592.0,17.797894736842117,17.58,21.44,12.33,64.03621052631581,63.644,70.59200000000001,54.194
2022-05-27,619.6666666666666,620.0,688.0,584.0,19.924999999999994,20.4,26.34,16.71,67.86500000000001,68.72,79.412,62.078
2022-05-28,707.3333333333334,708.0,776.0,656.0,23.490000000000006,23.49,23.49,23.49,74.28200000000001,74.282,74.282,74.282
2022-05-31,679.5384615384615,704.0,808.0,536.0,24.706923076923083,26.33,26.33,17.0,76.47246153846162,79.394,79.394,62.6
2022-06-01,640.0,632.0,824.0,536.0,15.203720930232558,15.73,15.73,14.03,59.36669767441862,60.314,60.314,57.254
2022-06-02,684.5128205128206,680.0,760.0,616.0,14.804102564102568,14.26,16.79,13.98,58.64738461538462,57.668,62.222,57.164
2022-06-03,731.5555555555555,736.0,784.0,688.0,13.556666666666665,13.23,16.55,13.04,56.40199999999999,55.814,61.790000000000006,55.472
2022-06-04,797.5,808.0,824.0,720.0,17.86875,20.0,20.0,13.55,64.16375,68.0,68.0,56.39
2022-06-05,769.3333333333334,768.0,800.0,736.0,23.55,23.55,23.55,23.55,74.39,74.39,74.39,74.39
2022-06-06,772.8888888888889,772.0,840.0,704.0,22.316666666666674,23.93,23.93,19.43,72.17,75.074,75.074,66.974
2022-06-07,827.4,816.0,960.0,736.0,23.23500000000001,21.14,26.83,17.52,73.82299999999995,70.05199999999999,80.294,63.536
