date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-12-19,1106.6666666666667,1092.0,1192.0,1072.0,0.7233333333333335,3.52,3.52,-4.87,33.302,38.336,38.336,23.234
2021-12-20,1227.3333333333333,1220.0,1336.0,1144.0,-5.598333333333332,-3.275,-2.55,-10.97,21.923,26.105,27.41,12.253999999999998
2021-12-21,709.3333333333334,408.0,1320.0,400.0,-0.4666666666666668,1.71,1.71,-4.82,31.16,35.078,35.078,23.324
2021-12-22,388.0,388.0,392.0,384.0,2.08,2.08,2.08,2.08,35.744,35.744,35.744,35.744
2021-12-23,380.6666666666667,380.0,392.0,376.0,-5.7633333333333345,-5.92,-4.98,-5.92,21.625999999999994,21.344,23.036,21.344
2021-12-24,370.6666666666667,380.0,400.0,168.0,-4.117499999999999,-4.46,-2.47,-5.92,24.588499999999986,23.972,27.554,21.344
2021-12-26,383.0,400.0,440.0,160.0,-0.58625,-0.335,-0.14,-1.2,30.94474999999999,31.397,31.748,29.84
2021-12-27,431.38461538461536,432.0,480.0,384.0,-2.3123076923076926,-3.94,-0.02,-3.94,27.837846153846158,24.908,31.964,24.908
2021-12-28,364.6666666666667,368.0,384.0,344.0,4.524999999999998,4.1,5.12,4.1,40.145,39.38,41.216,39.38
2021-12-29,373.53846153846155,368.0,480.0,352.0,4.9876923076923045,5.41,5.41,2.02,40.977846153846144,41.738,41.738,35.636
2021-12-30,443.7647058823529,452.0,528.0,176.0,4.626470588235291,4.97,4.97,3.25,40.327647058823565,40.946,40.946,37.85
2021-12-31,430.5,384.0,616.0,368.0,6.547499999999999,7.220000000000001,7.75,4.57,43.785500000000006,44.996,45.95,40.226
2022-01-01,365.77777777777777,368.0,376.0,352.0,10.006666666666671,10.530000000000001,10.8,7.72,50.01200000000002,50.954,51.44,45.896
2022-01-02,366.4761904761905,368.0,400.0,336.0,2.6061904761904753,1.36,6.89,1.36,36.691142857142886,34.448,44.402,34.448
2022-01-03,352.94117647058823,352.0,424.0,184.0,-5.305882352941175,-4.44,-4.44,-8.28,22.44941176470589,24.008000000000003,24.008000000000003,17.096
2022-01-04,406.4,408.0,416.0,400.0,-8.704,-13.56,-1.42,-13.56,16.3328,7.591999999999999,29.444,7.591999999999999
2022-01-05,393.3333333333333,396.0,408.0,376.0,5.346666666666667,7.59,10.02,-1.57,41.624,45.662,50.036,29.174
2022-01-06,373.3333333333333,376.0,384.0,368.0,-0.06999999999999999,0.29,0.29,-1.66,31.874,32.522,32.522,29.012
2022-01-07,388.44444444444446,392.0,400.0,376.0,-5.277777777777778,-5.54,-4.95,-5.54,22.499999999999996,22.028,23.09,22.028
2022-01-08,385.77777777777777,384.0,408.0,360.0,-8.621481481481478,-6.84,-4.76,-15.23,16.481333333333335,19.688,23.432,4.585999999999999
2022-01-09,408.57142857142856,404.0,448.0,376.0,-7.5685714285714285,-6.52,-4.76,-10.14,18.376571428571427,20.264000000000003,23.432,13.747999999999998
2022-01-10,433.3333333333333,436.0,440.0,416.0,-3.856666666666667,-5.49,-0.0699999999999999,-6.01,25.057999999999996,22.118,31.874,21.182
2022-01-11,472.8,476.0,488.0,448.0,-19.168,-18.2,-18.2,-20.62,-2.502399999999999,-0.759999999999998,-0.759999999999998,-5.116
2022-01-12,496.0,500.0,512.0,472.0,-5.28,0.17,0.33,-16.34,22.496,32.306,32.594,2.588000000000001
2022-01-13,503.0,500.0,520.0,488.0,4.3775,5.285,6.53,0.41,39.8795,41.513000000000005,43.754000000000005,32.738
2022-01-14,484.0,492.0,496.0,456.0,-1.78,-1.78,-1.78,-1.78,28.796,28.796,28.796,28.796
2022-01-15,488.0,500.0,568.0,400.0,-24.69,-24.69,-24.69,-24.69,-12.442,-12.442,-12.442,-12.442
2022-01-16,476.0,476.0,480.0,472.0,-6.36,-6.36,-6.36,-6.36,20.552,20.552,20.552,20.552
2022-01-17,448.0,448.0,456.0,440.0,0.13,0.13,0.13,0.13,32.234,32.234,32.234,32.234
2022-01-18,449.0,448.0,488.0,416.0,-7.75,-7.36,-7.36,-8.92,18.049999999999997,18.752,18.752,15.944
