date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-08-24,864.0,864.0,1048.0,736.0,32.65714285714284,38.43,38.43,24.96,90.78285714285713,101.174,101.174,76.928
2021-08-25,1027.6,1048.0,1216.0,160.0,27.617499999999996,22.7,36.75,22.7,81.7115,72.86,98.15,72.86
2021-08-26,1153.5802469135801,1192.0,1320.0,160.0,27.3877777777778,24.31,33.18,22.56,81.29800000000012,75.758,91.724,72.608
2021-08-27,1431.8987341772151,1456.0,1600.0,568.0,27.843417721518954,24.84,33.33,23.41,82.11815189873406,76.712,91.994,74.138
2021-08-28,1584.0,1656.0,1744.0,160.0,29.262580645161297,25.6,37.02,25.6,84.67264516129032,78.08000000000001,98.636,78.08000000000001
2021-08-29,1252.6060606060605,1280.0,1472.0,176.0,29.434242424242438,25.65,34.57,25.65,84.98163636363641,78.17,94.226,78.17
2021-08-30,1381.391304347826,1524.0,1760.0,160.0,22.49521739130436,19.2,27.2,19.2,72.49139130434781,66.56,80.96000000000001,66.56
2021-08-31,1561.047619047619,1636.0,1816.0,160.0,23.11547619047621,22.95,27.18,19.22,73.60785714285714,73.31,80.924,66.596
2021-12-19,1390.1538461538462,1424.0,1736.0,192.0,-5.296153846153847,-4.85,-3.96,-7.86,22.466923076923095,23.27,24.872,17.851999999999997
2021-12-20,1814.1052631578948,1824.0,1864.0,1704.0,-8.04789473684211,-10.82,-2.54,-11.01,17.51378947368421,12.523999999999996,27.428,12.182
2021-12-21,1513.142857142857,1520.0,1784.0,1224.0,2.5542857142857143,4.88,4.88,-3.26,36.59771428571428,40.784,40.784,26.132
2021-12-23,264.0,264.0,320.0,208.0,-4.97,-4.97,-4.97,-4.97,23.054,23.054,23.054,23.054
2022-01-02,228.0,228.0,264.0,192.0,6.83,6.83,6.83,6.83,44.294,44.294,44.294,44.294
2022-01-03,461.3333333333333,576.0,600.0,208.0,-8.206666666666667,-8.3,-8.02,-8.3,17.227999999999998,17.06,17.564,17.06
2022-01-04,496.0,564.0,664.0,216.0,-6.2959999999999985,-1.44,-1.44,-13.58,20.6672,29.408,29.408,7.556000000000001
2022-01-06,136.0,136.0,144.0,128.0,0.05,0.05,0.05,0.05,32.09,32.09,32.09,32.09
2022-01-07,112.0,112.0,112.0,112.0,-2.3,-2.3,-2.3,-2.3,27.86,27.86,27.86,27.86
2022-01-10,453.3333333333333,568.0,592.0,200.0,-5.59,-5.59,-5.59,-5.59,21.938,21.938,21.938,21.938
2022-01-11,387.0,328.0,720.0,216.0,-19.0975,-18.19,-18.19,-20.61,-2.3755000000000024,-0.7420000000000044,-0.7420000000000044,-5.097999999999999
2022-01-12,380.57142857142856,328.0,592.0,200.0,-2.162857142857143,0.22,0.22,-16.46,28.106857142857148,32.396,32.396,2.3719999999999963
2022-01-13,218.66666666666666,200.0,264.0,192.0,6.39,6.39,6.39,6.39,43.502,43.502,43.502,43.502
2022-01-14,391.75,460.0,528.0,184.0,-2.4193749999999996,-1.82,0.92,-6.93,27.645124999999997,28.724,33.656,19.526
2022-01-15,696.4,704.0,864.0,216.0,-20.152499999999993,-18.59,-18.59,-24.76,-4.274500000000002,-1.4620000000000033,-1.4620000000000033,-12.568000000000003
2022-01-16,659.3548387096774,664.0,960.0,216.0,-13.593548387096769,-19.5,-6.39,-19.5,7.531612903225807,-3.1000000000000014,20.498,-3.1000000000000014
2022-01-17,403.6363636363636,472.0,624.0,160.0,3.4299999999999997,4.69,4.69,0.07,38.17400000000001,40.442,40.442,32.126
2022-01-18,519.3333333333334,636.0,880.0,104.0,-8.814583333333337,-9.0,-7.39,-9.36,16.133750000000017,15.8,18.698,15.152
2022-05-14,575.3076923076923,540.0,1880.0,104.0,27.230336538461554,30.89,30.89,19.32,81.014605769231,87.602,87.602,66.77600000000001
2022-05-15,1400.2133333333334,1464.0,1856.0,136.0,19.295866666666623,19.06,20.28,19.06,66.73256000000016,66.30799999999999,68.504,66.30799999999999
