date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-12-19,772.0,772.0,776.0,768.0,-8.01,-8.01,-8.01,-8.01,17.582,17.582,17.582,17.582
2021-12-20,792.0,800.0,832.0,736.0,-6.037999999999999,-2.83,-2.63,-11.14,21.1316,26.906,27.266,11.947999999999997
2021-12-21,700.5714285714286,776.0,800.0,296.0,0.4299999999999999,-1.6,5.43,-1.6,32.774,29.12,41.774,29.12
2021-12-22,764.0,764.0,784.0,744.0,2.8499999999999996,2.54,3.47,2.54,37.13,36.572,38.246,36.572
2021-12-26,776.0,776.0,784.0,768.0,-0.01,-0.01,-0.01,-0.01,31.982,31.982,31.982,31.982
2021-12-27,780.0,780.0,792.0,768.0,0.22,0.22,0.22,0.22,32.396,32.396,32.396,32.396
2021-12-28,772.0,772.0,784.0,760.0,5.63,5.63,5.63,5.63,42.134,42.134,42.134,42.134
2021-12-30,740.0,740.0,752.0,728.0,4.42,4.42,4.42,4.42,39.956,39.956,39.956,39.956
2022-01-01,724.0,724.0,728.0,720.0,10.78,10.78,10.78,10.78,51.404,51.404,51.404,51.404
2022-01-02,724.0,724.0,728.0,720.0,6.6,6.6,6.6,6.6,43.88,43.88,43.88,43.88
2022-01-03,769.1428571428571,760.0,848.0,728.0,-8.364285714285712,-8.05,-8.05,-10.25,16.94428571428571,17.509999999999998,17.509999999999998,13.55
2022-01-04,840.8,848.0,888.0,712.0,-9.164000000000003,-12.3,-3.37,-13.39,15.5048,9.86,25.934,7.898
2022-01-05,822.0,824.0,856.0,784.0,3.3949999999999996,4.29,10.77,-5.77,38.111,39.722,51.386,21.614
2022-01-06,800.0,804.0,824.0,768.0,1.3349999999999997,0.965,4.71,-1.3,34.403,33.737,40.478,29.66
2022-01-07,836.0,836.0,848.0,824.0,-4.23,-4.23,-4.23,-4.23,24.386,24.386,24.386,24.386
2022-01-08,884.0,880.0,904.0,872.0,-4.8149999999999995,-4.8149999999999995,-3.28,-6.35,23.333000000000002,23.333,26.096,20.57
2022-01-09,856.0,856.0,864.0,848.0,1.88,1.88,1.88,1.88,35.384,35.384,35.384,35.384
2022-01-10,824.0,824.0,856.0,792.0,-5.234999999999999,-5.12,0.32,-8.3,22.576999999999998,22.784,32.576,17.06
2022-01-11,940.5714285714286,952.0,1016.0,848.0,-16.851428571428574,-18.26,-11.29,-20.88,1.6674285714285715,-0.8680000000000021,11.678,-5.583999999999996
2022-01-12,957.3333333333334,944.0,1040.0,888.0,-7.8211111111111125,-15.27,1.49,-15.27,17.922,4.513999999999999,34.682,4.513999999999999
2022-01-13,906.0,900.0,936.0,864.0,1.725,1.725,1.96,1.49,35.105,35.105000000000004,35.528,34.682
2022-01-14,678.8571428571429,688.0,968.0,480.0,-1.1771428571428573,-1.4,2.36,-6.26,29.881142857142855,29.48,36.248,20.732
2022-01-15,600.0,600.0,600.0,600.0,-18.27,-18.27,-18.27,-18.27,-0.8860000000000028,-0.8860000000000028,-0.8860000000000028,-0.8860000000000028
2022-01-16,789.3333333333334,792.0,856.0,720.0,-5.383333333333333,-6.37,-3.41,-6.37,22.31,20.534,25.862,20.534
2022-01-17,692.0,692.0,696.0,688.0,5.4,5.4,5.4,5.4,41.72,41.72,41.72,41.72
2022-01-18,744.6666666666666,784.0,832.0,584.0,-7.465,-8.34,-2.86,-9.08,18.563000000000002,16.988,26.852,15.656
2022-05-14,488.0,488.0,496.0,480.0,24.44333333333333,22.7,30.82,19.81,75.998,72.86,87.476,67.658
2022-05-15,538.2857142857143,512.0,688.0,200.0,23.281428571428567,24.33,24.33,20.66,73.90657142857143,75.794,75.794,69.188
2022-05-16,555.7894736842105,648.0,688.0,104.0,20.827368421052626,21.84,22.0,18.32,69.48926315789473,71.312,71.6,64.976
2022-05-17,542.5,648.0,688.0,104.0,18.8725,18.75,20.69,16.65,65.97049999999999,65.75,69.242,61.97
