date,mean_valuePsi,median_valuePsi,max_valuePsi,min_valuePsi,mean_celsius,median_celsius,max_celsius,min_celsius,mean_fahrenheit,median_fahrenheit,max_fahrenheit,min_fahrenheit
2021-08-25,749.0,760.0,808.0,672.0,26.2125,22.7,36.75,22.7,79.1825,72.86,98.15,72.86
2021-08-26,828.0,840.0,880.0,744.0,29.93166666666667,33.18,33.18,22.56,85.87700000000001,91.724,91.724,72.608
2021-08-27,825.0,820.0,936.0,696.0,31.537500000000005,32.115,34.02,28.67,88.7675,89.807,93.236,83.606
2021-08-28,602.0512820512821,608.0,936.0,184.0,20.252051282051287,20.67,20.67,18.97,68.45369230769232,69.206,69.206,66.146
2021-08-29,843.8095238095239,776.0,1976.0,712.0,21.11190476190476,21.46,22.39,18.51,70.00142857142856,70.628,72.30199999999999,65.31800000000001
2021-08-30,850.7692307692307,800.0,1968.0,192.0,27.99730769230769,29.48,31.4,22.85,82.39515384615385,85.064,88.52,73.13
2021-08-31,865.0,944.0,1104.0,184.0,24.79499999999999,22.71,28.27,22.71,76.631,72.878,82.886,72.878
2021-12-19,1575.6,1616.0,1800.0,304.0,-3.6569999999999987,-3.71,4.39,-4.99,25.417400000000004,25.322,39.902,23.018
2021-12-20,1811.3333333333333,1840.0,1872.0,1624.0,-4.717500000000002,-2.59,-2.59,-11.1,23.508499999999998,27.338,27.338,12.02
2021-12-21,1122.1333333333334,472.0,1928.0,312.0,-0.677333333333334,-1.62,5.45,-1.62,30.7808,29.084,41.81,29.084
2021-12-22,486.0,484.0,504.0,472.0,2.51,2.51,2.51,2.51,36.518,36.518,36.518,36.518
2021-12-23,539.0,540.0,552.0,520.0,-5.859999999999999,-6.14,-5.02,-6.14,21.452,20.948,22.964,20.948
2021-12-24,548.3636363636364,544.0,600.0,512.0,-5.862727272727273,-6.61,-2.5,-6.61,21.44709090909091,20.102,27.5,20.102
2021-12-25,518.0,520.0,536.0,496.0,-0.99,-0.99,-0.99,-0.99,30.218,30.218,30.218,30.218
2021-12-26,520.0,524.0,552.0,480.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,32.0
2021-12-27,528.8,536.0,576.0,488.0,-2.556000000000001,-4.42,0.24,-4.42,27.399200000000008,24.044,32.432,24.044
2021-12-28,446.85714285714283,448.0,600.0,296.0,3.777142857142857,2.38,5.64,2.38,38.79885714285714,36.284,42.152,36.284
2021-12-30,566.4,568.0,600.0,528.0,4.579999999999998,5.16,5.16,3.42,40.24400000000001,41.288,41.288,38.156
2021-12-31,591.0,588.0,664.0,536.0,7.28,7.28,7.28,7.28,45.10399999999999,45.104,45.104,45.104
2022-01-01,633.6,636.0,680.0,576.0,10.323999999999996,10.85,10.85,8.22,50.583199999999984,51.53,51.53,46.796
2022-01-02,693.3333333333334,712.0,736.0,624.0,6.63,6.63,6.63,6.63,43.934,43.934,43.934,43.934
2022-01-03,800.0,800.0,808.0,792.0,-7.83,-7.83,-7.83,-7.83,17.906,17.906,17.906,17.906
2022-01-04,935.1111111111111,936.0,1008.0,864.0,-8.32,-12.3,-1.19,-13.37,17.024,9.86,29.858,7.934000000000001
2022-01-05,837.3333333333334,820.0,912.0,776.0,-0.26,-0.26,-0.26,-0.26,31.532,31.532,31.532,31.532
2022-01-06,853.5,840.0,968.0,752.0,0.9549999999999998,0.955,1.47,0.44,33.719000000000015,33.719,34.646,32.792
2022-01-07,1022.0,1040.0,1072.0,936.0,-6.18,-6.18,-6.18,-6.18,20.876,20.876,20.876,20.876
2022-01-08,1049.142857142857,1032.0,1144.0,952.0,-10.854285714285714,-14.24,-6.34,-14.24,12.462285714285713,6.367999999999999,20.588,6.367999999999999
2022-01-09,918.6666666666666,928.0,1008.0,816.0,1.8799999999999997,1.88,1.88,1.88,35.38400000000001,35.384,35.384,35.384
2022-01-10,831.2,836.0,960.0,720.0,-5.36,-4.63,-4.63,-8.28,22.352,23.666,23.666,17.096
2022-01-11,1042.0,1040.0,1104.0,984.0,-18.58,-18.21,-17.07,-20.83,-1.4440000000000035,-0.7780000000000058,1.2739999999999974,-5.494
2022-01-12,840.0,988.0,1112.0,344.0,-7.889999999999997,-15.37,1.46,-15.37,17.797999999999995,4.334,34.628,4.334
2022-01-13,740.0,728.0,1032.0,472.0,3.54,3.54,5.15,1.93,38.37200000000001,38.372,41.27,35.474000000000004
